x =  0.9660391 	dxcalc =  2.518463e-05 	f(x) =  0.2637939	dist =  1.854754
x =  0.9660643 	dxcalc =  2.9603e-05 	f(x) =  -1.580849	dist =  1.844643
x =  0.9660939 	dxcalc =  3.523261e-05 	f(x) =  -3.414012	dist =  1.833163
x =  0.9661291 	dxcalc =  4.25369e-05 	f(x) =  -5.234069	dist =  1.820057
x =  0.9661716 	dxcalc =  5.221139e-05 	f(x) =  -7.03908	dist =  1.805012
x =  0.9662238 	dxcalc =  6.53285e-05 	f(x) =  -8.826743	dist =  1.787663
x =  0.9662892 	dxcalc =  8.358979e-05 	f(x) =  -10.59435	dist =  1.76761
x =  0.9663728 	dxcalc =  0.0001097726 	f(x) =  -12.33884	dist =  1.744482
x =  0.9664825 	dxcalc =  0.0001485173 	f(x) =  -14.05696	dist =  1.718129
x =  0.966631 	dxcalc =  0.0002076272 	f(x) =  -15.74612	dist =  1.689152
x =  0.9668387 	dxcalc =  0.0002996365 	f(x) =  -17.40642	dist =  1.660307
x =  0.9671383 	dxcalc =  0.0004403835 	f(x) =  -19.04677	dist =  1.640345
x =  0.9675787 	dxcalc =  0.0006275803 	f(x) =  -20.70136	dist =  1.654592
x =  0.9682063 	dxcalc =  0.0007578481 	f(x) =  -22.4741	dist =  1.772737
x =  0.9689641 	dxcalc =  0.0006083007 	f(x) =  -24.61677	dist =  2.142674
x =  0.9695724 	dxcalc =  0.0003204736 	f(x) =  -27.29661	dist =  2.679841
x =  0.9698929 	dxcalc =  0.0001704828 	f(x) =  -30.0173	dist =  2.720691
x =  0.9700634 	dxcalc =  0.0001043347 	f(x) =  -32.56818	dist =  2.55088
x =  0.9701677 	dxcalc =  7.064822e-05 	f(x) =  -34.99665	dist =  2.428468
x =  0.9702384 	dxcalc =  5.120582e-05 	f(x) =  -37.34496	dist =  2.34831
x =  0.9702896 	dxcalc =  3.893578e-05 	f(x) =  -39.63809	dist =  2.293128
x =  0.9703285 	dxcalc =  3.06728e-05 	f(x) =  -41.89117	dist =  2.253085
x =  0.9703592 	dxcalc =  2.482937e-05 	f(x) =  -44.11393	dist =  2.222761
x =  0.970384 	dxcalc =  2.053668e-05 	f(x) =  -46.31295	dist =  2.199011
x =  0.9704045 	dxcalc =  1.728569e-05 	f(x) =  -48.49285	dist =  2.179906
x =  0.9704218 	dxcalc =  1.476154e-05 	f(x) =  -50.65705	dist =  2.164201
x =  0.9704366 	dxcalc =  1.276063e-05 	f(x) =  -52.80811	dist =  2.15106
x =  0.9704494 	dxcalc =  1.114642e-05 	f(x) =  -54.94801	dist =  2.139898
x =  0.9704605 	dxcalc =  9.824406e-06 	f(x) =  -57.07831	dist =  2.130298
x =  0.9704703 	dxcalc =  8.72749e-06 	f(x) =  -59.20026	dist =  2.121951
x =  0.9704791 	dxcalc =  7.806883e-06 	f(x) =  -61.31489	dist =  2.114625
x =  0.9704869 	dxcalc =  7.026416e-06 	f(x) =  -63.42303	dist =  2.108142
x =  0.9704939 	dxcalc =  6.358792e-06 	f(x) =  -65.52539	dist =  2.102364
x =  0.9705002 	dxcalc =  5.783089e-06 	f(x) =  -67.62257	dist =  2.097181
x =  0.970506 	dxcalc =  5.283047e-06 	f(x) =  -69.71508	dist =  2.092505
x =  0.9705113 	dxcalc =  4.845866e-06 	f(x) =  -71.80334	dist =  2.088265
x =  0.9705162 	dxcalc =  4.461358e-06 	f(x) =  -73.88775	dist =  2.084402
x =  0.9705206 	dxcalc =  4.121329e-06 	f(x) =  -75.96861	dist =  2.080867
x =  0.9705247 	dxcalc =  3.819128e-06 	f(x) =  -78.04623	dist =  2.07762
x =  0.9705286 	dxcalc =  3.549305e-06 	f(x) =  -80.12086	dist =  2.074627
x =  0.9705321 	dxcalc =  3.307366e-06 	f(x) =  -82.19272	dist =  2.071859
x =  0.9705354 	dxcalc =  3.089572e-06 	f(x) =  -84.26201	dist =  2.069291
x =  0.9705385 	dxcalc =  2.892794e-06 	f(x) =  -86.32891	dist =  2.066903
x =  0.9705414 	dxcalc =  2.714396e-06 	f(x) =  -88.39359	dist =  2.064676
x =  0.9705441 	dxcalc =  2.552144e-06 	f(x) =  -90.45618	dist =  2.062594
x =  0.9705467 	dxcalc =  2.404136e-06 	f(x) =  -92.51682	dist =  2.060643
x =  0.9705491 	dxcalc =  2.268743e-06 	f(x) =  -94.57564	dist =  2.058812
x =  0.9705513 	dxcalc =  2.144563e-06 	f(x) =  -96.63273	dist =  2.057089
x =  0.9705535 	dxcalc =  2.030384e-06 	f(x) =  -98.68819	dist =  2.055465
x =  0.9706794 	dxcalc =  8.048647e-07 	f(x) =  98.02306	f'(x) =  -2484890
x =  0.9706802 	dxcalc =  8.317187e-07 	f(x) =  96.05561	dist =  1.967448
x =  0.970681 	dxcalc =  8.599311e-07 	f(x) =  94.08869	dist =  1.966919
x =  0.9706819 	dxcalc =  8.895947e-07 	f(x) =  92.12232	dist =  1.966372
x =  0.9706828 	dxcalc =  9.208103e-07 	f(x) =  90.15651	dist =  1.965808
x =  0.9706837 	dxcalc =  9.536874e-07 	f(x) =  88.19129	dist =  1.965224
x =  0.9706846 	dxcalc =  9.883455e-07 	f(x) =  86.22667	dist =  1.96462
x =  0.9706856 	dxcalc =  1.024915e-06 	f(x) =  84.26267	dist =  1.963995
x =  0.9706866 	dxcalc =  1.063538e-06 	f(x) =  82.29932	dist =  1.963348
x =  0.9706877 	dxcalc =  1.104371e-06 	f(x) =  80.33665	dist =  1.962678
x =  0.9706888 	dxcalc =  1.147584e-06 	f(x) =  78.37466	dist =  1.961983
x =  0.97069 	dxcalc =  1.193366e-06 	f(x) =  76.4134	dist =  1.961261
x =  0.9706911 	dxcalc =  1.241922e-06 	f(x) =  74.45289	dist =  1.960512
x =  0.9706924 	dxcalc =  1.29348e-06 	f(x) =  72.49316	dist =  1.959734
x =  0.9706937 	dxcalc =  1.348292e-06 	f(x) =  70.53423	dist =  1.958925
x =  0.970695 	dxcalc =  1.406634e-06 	f(x) =  68.57615	dist =  1.958084
x =  0.9706964 	dxcalc =  1.468816e-06 	f(x) =  66.61894	dist =  1.957207
x =  0.9706979 	dxcalc =  1.535179e-06 	f(x) =  64.66264	dist =  1.956294
x =  0.9706994 	dxcalc =  1.606104e-06 	f(x) =  62.7073	dist =  1.955341
x =  0.970701 	dxcalc =  1.682016e-06 	f(x) =  60.75296	dist =  1.954347
x =  0.9707027 	dxcalc =  1.763391e-06 	f(x) =  58.79965	dist =  1.953308
x =  0.9707045 	dxcalc =  1.850762e-06 	f(x) =  56.84743	dist =  1.952221
x =  0.9707063 	dxcalc =  1.944728e-06 	f(x) =  54.89634	dist =  1.951083
x =  0.9707083 	dxcalc =  2.045965e-06 	f(x) =  52.94645	dist =  1.94989
x =  0.9707103 	dxcalc =  2.155238e-06 	f(x) =  50.99782	dist =  1.948639
x =  0.9707125 	dxcalc =  2.273412e-06 	f(x) =  49.05049	dist =  1.947325
x =  0.9707148 	dxcalc =  2.401472e-06 	f(x) =  47.10455	dist =  1.945943
x =  0.9707172 	dxcalc =  2.540545e-06 	f(x) =  45.16006	dist =  1.944488
x =  0.9707197 	dxcalc =  2.691917e-06 	f(x) =  43.21711	dist =  1.942953
x =  0.9707224 	dxcalc =  2.857071e-06 	f(x) =  41.27577	dist =  1.941333
x =  0.9707253 	dxcalc =  3.037714e-06 	f(x) =  39.33615	dist =  1.939621
x =  0.9707283 	dxcalc =  3.235826e-06 	f(x) =  37.39835	dist =  1.937807
x =  0.9707315 	dxcalc =  3.453711e-06 	f(x) =  35.46246	dist =  1.935884
x =  0.970735 	dxcalc =  3.694062e-06 	f(x) =  33.52862	dist =  1.93384
x =  0.9707387 	dxcalc =  3.960042e-06 	f(x) =  31.59696	dist =  1.931665
x =  0.9707426 	dxcalc =  4.255384e-06 	f(x) =  29.66761	dist =  1.929345
x =  0.9707469 	dxcalc =  4.584523e-06 	f(x) =  27.74075	dist =  1.926867
x =  0.9707515 	dxcalc =  4.95275e-06 	f(x) =  25.81653	dist =  1.924213
x =  0.9707564 	dxcalc =  5.366424e-06 	f(x) =  23.89517	dist =  1.921365
x =  0.9707618 	dxcalc =  5.833236e-06 	f(x) =  21.97687	dist =  1.918301
x =  0.9707676 	dxcalc =  6.362555e-06 	f(x) =  20.06187	dist =  1.914996
x =  0.970774 	dxcalc =  6.965879e-06 	f(x) =  18.15045	dist =  1.911422
x =  0.970781 	dxcalc =  7.65744e-06 	f(x) =  16.2429	dist =  1.907544
x =  0.9707886 	dxcalc =  8.45501e-06 	f(x) =  14.33958	dist =  1.903325
x =  0.9707971 	dxcalc =  9.380993e-06 	f(x) =  12.44086	dist =  1.898717
x =  0.9708064 	dxcalc =  1.046394e-05 	f(x) =  10.54719	dist =  1.893668
x =  0.9708169 	dxcalc =  1.174064e-05 	f(x) =  8.65908	dist =  1.888114
x =  0.9708287 	dxcalc =  1.32591e-05 	f(x) =  6.777103	dist =  1.881977
x =  0.9708419 	dxcalc =  1.508282e-05 	f(x) =  4.901936	dist =  1.875167
x =  0.970857 	dxcalc =  1.729711e-05 	f(x) =  3.034365	dist =  1.867571
x =  0.9708743 	dxcalc =  2.001838e-05 	f(x) =  1.175308	dist =  1.859056
x =  0.9708943 	dxcalc =  2.340855e-05 	f(x) =  -0.6741481	dist =  1.849456
x =  0.9709177 	dxcalc =  2.769739e-05 	f(x) =  -2.512718	dist =  1.838569
x =  0.9709454 	dxcalc =  3.321836e-05 	f(x) =  -4.338863	dist =  1.826146
x =  0.9709786 	dxcalc =  4.046768e-05 	f(x) =  -6.150742	dist =  1.811879
x =  0.9710191 	dxcalc =  5.020443e-05 	f(x) =  -7.946138	dist =  1.795395
x =  0.9710693 	dxcalc =  6.362531e-05 	f(x) =  -9.72239	dist =  1.776252
x =  0.9711329 	dxcalc =  8.267836e-05 	f(x) =  -11.47634	dist =  1.753954
x =  0.9712156 	dxcalc =  0.0001106378 	f(x) =  -13.20438	dist =  1.728041
x =  0.9713262 	dxcalc =  0.0001531536 	f(x) =  -14.90272	dist =  1.69834
x =  0.9714794 	dxcalc =  0.0002200285 	f(x) =  -16.56844	dist =  1.665719
x =  0.9716994 	dxcalc =  0.0003272075 	f(x) =  -18.20265	dist =  1.634202
x =  0.9720266 	dxcalc =  0.0004925955 	f(x) =  -19.81978	dist =  1.617136
x =  0.9725192 	dxcalc =  0.000692861 	f(x) =  -21.47539	dist =  1.655607
x =  0.9732121 	dxcalc =  0.0007338696 	f(x) =  -23.34511	dist =  1.869724
x =  0.973946 	dxcalc =  0.0004414182 	f(x) =  -25.80598	dist =  2.460864
x =  0.9743874 	dxcalc =  0.0002064231 	f(x) =  -28.67976	dist =  2.873785
x =  0.9745938 	dxcalc =  0.0001144338 	f(x) =  -31.35558	dist =  2.675819
x =  0.9747082 	dxcalc =  7.311528e-05 	f(x) =  -33.85471	dist =  2.499129
x =  0.9747814 	dxcalc =  5.107168e-05 	f(x) =  -36.24656	dist =  2.391852
x =  0.9748324 	dxcalc =  3.785954e-05 	f(x) =  -38.56892	dist =  2.322364
x =  0.9748703 	dxcalc =  2.927777e-05 	f(x) =  -40.84293	dist =  2.274011
x =  0.9748996 	dxcalc =  2.336844e-05 	f(x) =  -43.0814	dist =  2.238467
x =  0.9749229 	dxcalc =  1.911518e-05 	f(x) =  -45.29263	dist =  2.211232
x =  0.974942 	dxcalc =  1.594576e-05 	f(x) =  -47.48232	dist =  2.189688
x =  0.974958 	dxcalc =  1.351704e-05 	f(x) =  -49.65453	dist =  2.17221
x =  0.9749715 	dxcalc =  1.16126e-05 	f(x) =  -51.81227	dist =  2.157739
x =  0.9749831 	dxcalc =  1.009019e-05 	f(x) =  -53.95783	dist =  2.145555
x =  0.9749932 	dxcalc =  8.853069e-06 	f(x) =  -56.09298	dist =  2.135152
x =  0.9750021 	dxcalc =  7.833485e-06 	f(x) =  -58.21914	dist =  2.126162
x =  0.9750099 	dxcalc =  6.982801e-06 	f(x) =  -60.33745	dist =  2.118314
x =  0.9750169 	dxcalc =  6.265337e-06 	f(x) =  -62.44886	dist =  2.111401
x =  0.9750231 	dxcalc =  5.65442e-06 	f(x) =  -64.55412	dist =  2.105264
x =  0.9750288 	dxcalc =  5.129775e-06 	f(x) =  -66.6539	dist =  2.099779
x =  0.9750339 	dxcalc =  4.675757e-06 	f(x) =  -68.74875	dist =  2.094846
x =  0.9750386 	dxcalc =  4.280135e-06 	f(x) =  -70.83913	dist =  2.090385
x =  0.9750429 	dxcalc =  3.933231e-06 	f(x) =  -72.92546	dist =  2.086331
x =  0.9750468 	dxcalc =  3.627303e-06 	f(x) =  -75.00809	dist =  2.082631
x =  0.9750504 	dxcalc =  3.356095e-06 	f(x) =  -77.08733	dist =  2.079238
x =  0.9750538 	dxcalc =  3.114509e-06 	f(x) =  -79.16345	dist =  2.076117
x =  0.9750569 	dxcalc =  2.898352e-06 	f(x) =  -81.23668	dist =  2.073236
x =  0.9750598 	dxcalc =  2.704154e-06 	f(x) =  -83.30725	dist =  2.070568
x =  0.9750625 	dxcalc =  2.529018e-06 	f(x) =  -85.37534	dist =  2.06809
x =  0.9750651 	dxcalc =  2.370513e-06 	f(x) =  -87.44113	dist =  2.065782
x =  0.9750674 	dxcalc =  2.226585e-06 	f(x) =  -89.50475	dist =  2.063627
x =  0.9750696 	dxcalc =  2.095489e-06 	f(x) =  -91.56636	dist =  2.061611
x =  0.9750717 	dxcalc =  1.975735e-06 	f(x) =  -93.62608	dist =  2.05972
x =  0.9750737 	dxcalc =  1.866043e-06 	f(x) =  -95.68403	dist =  2.057943
x =  0.9750756 	dxcalc =  1.765311e-06 	f(x) =  -97.7403	dist =  2.05627
x =  0.9750774 	dxcalc =  1.672583e-06 	f(x) =  -99.79499	dist =  2.054692
x =  0.9751827 	dxcalc =  6.716989e-07 	f(x) =  98.83577	f'(x) =  -2977525
x =  0.9751834 	dxcalc =  6.939532e-07 	f(x) =  96.8681	dist =  1.96767
x =  0.9751841 	dxcalc =  7.173253e-07 	f(x) =  94.90095	dist =  1.967148
x =  0.9751848 	dxcalc =  7.418911e-07 	f(x) =  92.93434	dist =  1.966609
x =  0.9751855 	dxcalc =  7.677328e-07 	f(x) =  90.96829	dist =  1.966052
x =  0.9751863 	dxcalc =  7.949399e-07 	f(x) =  89.00281	dist =  1.965477
x =  0.9751871 	dxcalc =  8.236099e-07 	f(x) =  87.03793	dist =  1.964881
x =  0.9751879 	dxcalc =  8.538489e-07 	f(x) =  85.07366	dist =  1.964266
x =  0.9751888 	dxcalc =  8.857731e-07 	f(x) =  83.11004	dist =  1.963628
x =  0.9751897 	dxcalc =  9.195093e-07 	f(x) =  81.14707	dist =  1.962968
x =  0.9751906 	dxcalc =  9.551966e-07 	f(x) =  79.18479	dist =  1.962283
x =  0.9751915 	dxcalc =  9.929874e-07 	f(x) =  77.22321	dist =  1.961573
x =  0.9751925 	dxcalc =  1.03305e-06 	f(x) =  75.26238	dist =  1.960836
x =  0.9751936 	dxcalc =  1.075568e-06 	f(x) =  73.30231	dist =  1.96007
x =  0.9751947 	dxcalc =  1.120746e-06 	f(x) =  71.34303	dist =  1.959275
x =  0.9751958 	dxcalc =  1.168808e-06 	f(x) =  69.38458	dist =  1.958447
x =  0.9751969 	dxcalc =  1.220005e-06 	f(x) =  67.427	dist =  1.957585
x =  0.9751982 	dxcalc =  1.274614e-06 	f(x) =  65.47031	dist =  1.956688
x =  0.9751994 	dxcalc =  1.332941e-06 	f(x) =  63.51456	dist =  1.955752
x =  0.9752008 	dxcalc =  1.395331e-06 	f(x) =  61.55978	dist =  1.954775
x =  0.9752022 	dxcalc =  1.462166e-06 	f(x) =  59.60603	dist =  1.953755
x =  0.9752036 	dxcalc =  1.533878e-06 	f(x) =  57.65334	dist =  1.952688
x =  0.9752052 	dxcalc =  1.610947e-06 	f(x) =  55.70177	dist =  1.951572
x =  0.9752068 	dxcalc =  1.693918e-06 	f(x) =  53.75137	dist =  1.950403
x =  0.9752085 	dxcalc =  1.783405e-06 	f(x) =  51.80219	dist =  1.949176
x =  0.9752102 	dxcalc =  1.880102e-06 	f(x) =  49.8543	dist =  1.947889
x =  0.9752121 	dxcalc =  1.984799e-06 	f(x) =  47.90777	dist =  1.946535
x =  0.9752141 	dxcalc =  2.098395e-06 	f(x) =  45.96265	dist =  1.945111
x =  0.9752162 	dxcalc =  2.221921e-06 	f(x) =  44.01904	dist =  1.94361
x =  0.9752184 	dxcalc =  2.356557e-06 	f(x) =  42.07702	dist =  1.942026
x =  0.9752208 	dxcalc =  2.503665e-06 	f(x) =  40.13666	dist =  1.940353
x =  0.9752233 	dxcalc =  2.664818e-06 	f(x) =  38.19808	dist =  1.938581
x =  0.975226 	dxcalc =  2.841846e-06 	f(x) =  36.26138	dist =  1.936704
x =  0.9752288 	dxcalc =  3.036881e-06 	f(x) =  34.32667	dist =  1.934711
x =  0.9752318 	dxcalc =  3.252426e-06 	f(x) =  32.39408	dist =  1.93259
x =  0.9752351 	dxcalc =  3.491427e-06 	f(x) =  30.46375	dist =  1.930331
x =  0.9752386 	dxcalc =  3.757375e-06 	f(x) =  28.53583	dist =  1.927919
x =  0.9752423 	dxcalc =  4.054428e-06 	f(x) =  26.61049	dist =  1.925338
x =  0.9752464 	dxcalc =  4.38757e-06 	f(x) =  24.68792	dist =  1.92257
x =  0.9752508 	dxcalc =  4.762811e-06 	f(x) =  22.76833	dist =  1.919595
x =  0.9752555 	dxcalc =  5.187455e-06 	f(x) =  20.85194	dist =  1.916389
x =  0.9752607 	dxcalc =  5.670437e-06 	f(x) =  18.93901	dist =  1.912925
x =  0.9752664 	dxcalc =  6.222782e-06 	f(x) =  17.02984	dist =  1.909171
x =  0.9752726 	dxcalc =  6.85821e-06 	f(x) =  15.12475	dist =  1.90509
x =  0.9752795 	dxcalc =  7.593955e-06 	f(x) =  13.22411	dist =  1.900639
x =  0.9752871 	dxcalc =  8.451888e-06 	f(x) =  11.32835	dist =  1.895767
x =  0.9752955 	dxcalc =  9.460077e-06 	f(x) =  9.437933	dist =  1.890413
x =  0.975305 	dxcalc =  1.065498e-05 	f(x) =  7.553427	dist =  1.884506
x =  0.9753156 	dxcalc =  1.208458e-05 	f(x) =  5.675468	dist =  1.877959
x =  0.9753277 	dxcalc =  1.381299e-05 	f(x) =  3.804802	dist =  1.870666
x =  0.9753415 	dxcalc =  1.592722e-05 	f(x) =  1.9423	dist =  1.862501
x =  0.9753575 	dxcalc =  1.854752e-05 	f(x) =  0.08899362	dist =  1.853307
x =  0.975376 	dxcalc =  2.184341e-05 	f(x) =  -1.753897	dist =  1.84289
x =  0.9753979 	dxcalc =  2.605921e-05 	f(x) =  -3.584909	dist =  1.831012
x =  0.9754239 	dxcalc =  3.15559e-05 	f(x) =  -5.402283	dist =  1.817374
x =  0.9754555 	dxcalc =  3.888167e-05 	f(x) =  -7.203888	dist =  1.801605
x =  0.9754944 	dxcalc =  4.889514e-05 	f(x) =  -8.987137	dist =  1.783248
x =  0.9755433 	dxcalc =  6.298733e-05 	f(x) =  -10.74889	dist =  1.761753
x =  0.9756062 	dxcalc =  8.349516e-05 	f(x) =  -12.48539	dist =  1.7365
x =  0.9756897 	dxcalc =  0.0001144894 	f(x) =  -14.19231	dist =  1.70692
x =  0.9758042 	dxcalc =  0.0001632689 	f(x) =  -15.86519	dist =  1.672877
x =  0.9759675 	dxcalc =  0.0002429178 	f(x) =  -17.50104	dist =  1.63585
x =  0.9762104 	dxcalc =  0.0003744927 	f(x) =  -19.10356	dist =  1.602523
x =  0.9765849 	dxcalc =  0.0005736476 	f(x) =  -20.69967	dist =  1.596106
x =  0.9771585 	dxcalc =  0.0007526764 	f(x) =  -22.39368	dist =  1.694017
x =  0.9779112 	dxcalc =  0.0005913024 	f(x) =  -24.52548	dist =  2.131796
x =  0.9785025 	dxcalc =  0.0002537423 	f(x) =  -27.46606	dist =  2.940583
x =  0.9787563 	dxcalc =  0.0001233759 	f(x) =  -30.31426	dist =  2.848195
x =  0.9788796 	dxcalc =  7.364645e-05 	f(x) =  -32.8986	dist =  2.584346
x =  0.9789533 	dxcalc =  4.944771e-05 	f(x) =  -35.33797	dist =  2.439368
x =  0.9790027 	dxcalc =  3.572517e-05 	f(x) =  -37.69031	dist =  2.352344
x =  0.9790385 	dxcalc =  2.713302e-05 	f(x) =  -39.98492	dist =  2.294606
x =  0.9790656 	dxcalc =  2.136881e-05 	f(x) =  -42.2384	dist =  2.253483
x =  0.979087 	dxcalc =  1.730006e-05 	f(x) =  -44.46107	dist =  2.22267
x =  0.9791043 	dxcalc =  1.431362e-05 	f(x) =  -46.65977	dist =  2.198695
x =  0.9791186 	dxcalc =  1.205261e-05 	f(x) =  -48.83926	dist =  2.179489
x =  0.9791306 	dxcalc =  1.029709e-05 	f(x) =  -51.003	dist =  2.163747
x =  0.9791409 	dxcalc =  8.905242e-06 	f(x) =  -53.1536	dist =  2.150599
x =  0.9791498 	dxcalc =  7.782063e-06 	f(x) =  -55.29305	dist =  2.139448
x =  0.9791576 	dxcalc =  6.861899e-06 	f(x) =  -57.42292	dist =  2.129866
x =  0.9791645 	dxcalc =  6.098132e-06 	f(x) =  -59.54446	dist =  2.121542
x =  0.9791706 	dxcalc =  5.456888e-06 	f(x) =  -61.6587	dist =  2.114239
x =  0.979176 	dxcalc =  4.913056e-06 	f(x) =  -63.76648	dist =  2.10778
x =  0.9791809 	dxcalc =  4.447683e-06 	f(x) =  -65.8685	dist =  2.102025
x =  0.9791854 	dxcalc =  4.046242e-06 	f(x) =  -67.96537	dist =  2.096863
x =  0.9791894 	dxcalc =  3.697439e-06 	f(x) =  -70.05757	dist =  2.092207
x =  0.9791931 	dxcalc =  3.392384e-06 	f(x) =  -72.14556	dist =  2.087985
x =  0.9791965 	dxcalc =  3.123998e-06 	f(x) =  -74.2297	dist =  2.084138
x =  0.9791997 	dxcalc =  2.886587e-06 	f(x) =  -76.31032	dist =  2.080619
x =  0.9792025 	dxcalc =  2.675526e-06 	f(x) =  -78.3877	dist =  2.077387
x =  0.9792052 	dxcalc =  2.487027e-06 	f(x) =  -80.46211	dist =  2.074407
x =  0.9792077 	dxcalc =  2.317962e-06 	f(x) =  -82.53376	dist =  2.071652
x =  0.97921 	dxcalc =  2.165732e-06 	f(x) =  -84.60286	dist =  2.069096
x =  0.9792122 	dxcalc =  2.028158e-06 	f(x) =  -86.66958	dist =  2.066718
x =  0.9792142 	dxcalc =  1.903406e-06 	f(x) =  -88.73408	dist =  2.064501
x =  0.9792161 	dxcalc =  1.78992e-06 	f(x) =  -90.7965	dist =  2.062428
x =  0.9792179 	dxcalc =  1.686375e-06 	f(x) =  -92.85699	dist =  2.060486
x =  0.9792196 	dxcalc =  1.591636e-06 	f(x) =  -94.91565	dist =  2.058662
x =  0.9792212 	dxcalc =  1.504726e-06 	f(x) =  -96.9726	dist =  2.056946
x =  0.9792227 	dxcalc =  1.424802e-06 	f(x) =  -99.02793	dist =  2.055329
x =  0.979311 	dxcalc =  5.571263e-07 	f(x) =  99.10609	f'(x) =  -3589850
x =  0.9793116 	dxcalc =  5.75539e-07 	f(x) =  97.13834	dist =  1.967748
x =  0.9793122 	dxcalc =  5.948742e-07 	f(x) =  95.17112	dist =  1.967228
x =  0.9793128 	dxcalc =  6.151945e-07 	f(x) =  93.20442	dist =  1.966692
x =  0.9793134 	dxcalc =  6.365675e-07 	f(x) =  91.23829	dist =  1.966138
x =  0.979314 	dxcalc =  6.590669e-07 	f(x) =  89.27272	dist =  1.965565
x =  0.9793147 	dxcalc =  6.827729e-07 	f(x) =  87.30775	dist =  1.964973
x =  0.9793154 	dxcalc =  7.077729e-07 	f(x) =  85.34339	dist =  1.96436
x =  0.9793161 	dxcalc =  7.341623e-07 	f(x) =  83.37966	dist =  1.963726
x =  0.9793168 	dxcalc =  7.620455e-07 	f(x) =  81.41659	dist =  1.963069
x =  0.9793176 	dxcalc =  7.915368e-07 	f(x) =  79.4542	dist =  1.962388
x =  0.9793183 	dxcalc =  8.227615e-07 	f(x) =  77.49252	dist =  1.961682
x =  0.9793192 	dxcalc =  8.558575e-07 	f(x) =  75.53157	dist =  1.960949
x =  0.97932 	dxcalc =  8.909765e-07 	f(x) =  73.57139	dist =  1.960187
x =  0.9793209 	dxcalc =  9.282859e-07 	f(x) =  71.61199	dist =  1.959396
x =  0.9793218 	dxcalc =  9.679705e-07 	f(x) =  69.65342	dist =  1.958573
x =  0.9793228 	dxcalc =  1.010235e-06 	f(x) =  67.6957	dist =  1.957716
x =  0.9793238 	dxcalc =  1.055307e-06 	f(x) =  65.73888	dist =  1.956824
x =  0.9793249 	dxcalc =  1.103438e-06 	f(x) =  63.78298	dist =  1.955894
x =  0.979326 	dxcalc =  1.154911e-06 	f(x) =  61.82806	dist =  1.954923
x =  0.9793271 	dxcalc =  1.21004e-06 	f(x) =  59.87415	dist =  1.953909
x =  0.9793283 	dxcalc =  1.269177e-06 	f(x) =  57.9213	dist =  1.952849
x =  0.9793296 	dxcalc =  1.332717e-06 	f(x) =  55.96956	dist =  1.95174
x =  0.9793309 	dxcalc =  1.401105e-06 	f(x) =  54.01898	dist =  1.950579
x =  0.9793323 	dxcalc =  1.474845e-06 	f(x) =  52.06962	dist =  1.94936
x =  0.9793338 	dxcalc =  1.554504e-06 	f(x) =  50.12154	dist =  1.948082
x =  0.9793354 	dxcalc =  1.640729e-06 	f(x) =  48.1748	dist =  1.946738
x =  0.979337 	dxcalc =  1.734255e-06 	f(x) =  46.22948	dist =  1.945323
x =  0.9793388 	dxcalc =  1.835923e-06 	f(x) =  44.28565	dist =  1.943833
x =  0.9793406 	dxcalc =  1.9467e-06 	f(x) =  42.34339	dist =  1.942261
x =  0.9793425 	dxcalc =  2.067695e-06 	f(x) =  40.40279	dist =  1.9406
x =  0.9793446 	dxcalc =  2.200195e-06 	f(x) =  38.46394	dist =  1.938842
x =  0.9793468 	dxcalc =  2.34569e-06 	f(x) =  36.52696	dist =  1.93698
x =  0.9793492 	dxcalc =  2.505919e-06 	f(x) =  34.59196	dist =  1.935002
x =  0.9793517 	dxcalc =  2.682922e-06 	f(x) =  32.65906	dist =  1.932899
x =  0.9793543 	dxcalc =  2.879096e-06 	f(x) =  30.7284	dist =  1.930659
x =  0.9793572 	dxcalc =  3.097283e-06 	f(x) =  28.80014	dist =  1.928267
x =  0.9793603 	dxcalc =  3.340864e-06 	f(x) =  26.87443	dist =  1.925709
x =  0.9793637 	dxcalc =  3.613888e-06 	f(x) =  24.95146	dist =  1.922966
x =  0.9793673 	dxcalc =  3.921236e-06 	f(x) =  23.03144	dist =  1.920018
x =  0.9793712 	dxcalc =  4.268832e-06 	f(x) =  21.1146	dist =  1.916842
x =  0.9793755 	dxcalc =  4.663921e-06 	f(x) =  19.20119	dist =  1.91341
x =  0.9793801 	dxcalc =  5.11543e-06 	f(x) =  17.2915	dist =  1.909693
x =  0.9793852 	dxcalc =  5.634462e-06 	f(x) =  15.38585	dist =  1.905652
x =  0.9793909 	dxcalc =  6.234947e-06 	f(x) =  13.4846	dist =  1.901246
x =  0.9793971 	dxcalc =  6.934546e-06 	f(x) =  11.58818	dist =  1.896424
x =  0.979404 	dxcalc =  7.755902e-06 	f(x) =  9.697049	dist =  1.891127
x =  0.9794118 	dxcalc =  8.728389e-06 	f(x) =  7.811767	dist =  1.885282
x =  0.9794205 	dxcalc =  9.89063e-06 	f(x) =  5.932963	dist =  1.878804
x =  0.9794304 	dxcalc =  1.129416e-05 	f(x) =  4.061373	dist =  1.871589
x =  0.9794417 	dxcalc =  1.300884e-05 	f(x) =  2.197863	dist =  1.86351
x =  0.9794547 	dxcalc =  1.513111e-05 	f(x) =  0.3434518	dist =  1.854411
x =  0.9794699 	dxcalc =  1.779679e-05 	f(x) =  -1.500646	dist =  1.844098
